coach_id,coach_url,short_name,long_name,dob,nationality_name,coach_face_url,nation_flag_url
37529254,/coach/37529254/dawid-szulczek/,D. Szulczek,Dawid Szulczek,1990-01-26,Poland,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/pl.png
37529364,/coach/37529364/xiaorui-zhang/,X. Zhang,Xiaorui Zhang,1978-08-05,China PR,,https://cdn.sofifa.net/flags/cn.png
37529961,/coach/37529961/morten-eskesen/,M. Eskesen,Morten Eskesen,1968-01-24,Denmark,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/dk.png
37530232,/coach/37530232/christian-heinle/,C. Heinle,Christian Heinle,1985-03-30,Austria,,https://cdn.sofifa.net/flags/at.png
37533057,/coach/37533057/hui-xie/,H. Xie,Hui Xie,1975-02-14,China PR,,https://cdn.sofifa.net/flags/cn.png
37533538,/coach/37533538/andy-crosby/,A. Crosby,Andy Crosby,1973-03-03,England,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/gb-eng.png
37541656,/coach/37541656/antonio-jose-marreco-gouveia/,A. Marreco Gouveia,António José Marreco Gouveia,1987-07-25,Portugal,,https://cdn.sofifa.net/flags/pt.png
37542467,/coach/37542467/roberto-taurino/,R. Taurino,Roberto Taurino,,Italy,,https://cdn.sofifa.net/flags/it.png
37542638,/coach/37542638/semih-keskin/,S. Keskin,Semih Keskin,1988-12-25,Germany,,https://cdn.sofifa.net/flags/de.png
37543306,/coach/37543306/francisco-javier-pereira-mejia/,F. Pereira Mejía,Francisco Javier Pereira Mejía,1966-05-13,Spain,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/es.png
37545084,/coach/37545084/yousef-al-mannai/,Y. Al Mannai,Yousef Al Mannai,,Tunisia,,https://cdn.sofifa.net/flags/tn.png
37552521,/coach/37552521/juan-carlos-carcedo-mardones/,J. Carcedo Mardones,Juan Carlos Carcedo Mardones,1973-08-19,Spain,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/es.png
37552530,/coach/37552530/leam-richardson/,L. Richardson,Leam Richardson,1979-11-19,England,,https://cdn.sofifa.net/flags/gb-eng.png
37553115,/coach/37553115/rui-vitor-da-silva-ferreira/,R. da Silva Ferreira,Rui Vítor da Silva Ferreira,1973-03-29,Portugal,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/pt.png
37553735,/coach/37553735/nestor-gabriel-lorenzo/,N. Lorenzo,Néstor Gabriel Lorenzo,1966-02-28,Argentina,,https://cdn.sofifa.net/flags/ar.png
37553748,/coach/37553748/jose-villafuerte/,J. Villafuerte,José Villafuerte,1956-11-07,Ecuador,,https://cdn.sofifa.net/flags/ec.png
37553752,/coach/37553752/patrick-van-leeuwen/,P. van Leeuwen,Patrick van Leeuwen,1969-08-08,Netherlands,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/nl.png
37553756,/coach/37553756/alessio-lisci/,A. Lisci,Alessio Lisci,1985-11-04,Italy,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/it.png
37553794,/coach/37553794/krzysztof-pawlak/,K. Pawlak,Krzysztof  Pawlak,1958-02-12,Poland,,https://cdn.sofifa.net/flags/pl.png
37553899,/coach/37553899/tahsin-tam/,T. Tam,Tahsin Tam,1969-09-15,Turkey,,https://cdn.sofifa.net/flags/tr.png
37553903,/coach/37553903/david-suarez-munoz/,D. Suárez Muñoz,David Suárez Muñoz,1986-12-10,Colombia,,https://cdn.sofifa.net/flags/co.png
37553999,/coach/37553999/jose-garijo-nicolas/,J. Garijo Nicolás,José Garijo Nicolás,,Spain,,https://cdn.sofifa.net/flags/es.png
37554017,/coach/37554017/andreas-patz/,A. Patz,Andreas Patz,1983-10-14,Germany,,https://cdn.sofifa.net/flags/de.png
37555966,/coach/37555966/hans-erik-odegaard/,H. Ødegaard,Hans Erik Ødegaard,1974-01-20,Norway,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/no.png
37556105,/coach/37556105/nelson-alfonso-florez-jimenez/,N. Flórez Jiménez,Nelson Alfonso Flórez Jiménez,1974-03-01,Colombia,,https://cdn.sofifa.net/flags/co.png
37556790,/coach/37556790/daniel-mysliwiec/,D. Myśliwiec,Daniel Myśliwiec,1985-11-19,Poland,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/pl.png
37558369,/coach/37558369/mathieu-le-scornet/,M. Le Scornet,Mathieu Le Scornet,1983-05-02,France,,https://cdn.sofifa.net/flags/fr.png
37559807,/coach/37559807/anthony-hayes/,A. Hayes,Anthony Hayes,1986-10-14,Republic of Ireland,,https://cdn.sofifa.net/flags/ie.png
37563973,/coach/37563973/wilfried-nancy/,W. Nancy,Wilfried Nancy,1977-04-09,France,https://cdn.sportmonks.com/images//soccer/coaches/5/37563973.png,https://cdn.sofifa.net/flags/fr.png
37563984,/coach/37563984/min-sung-lee/,M. Lee,Min-Sung Lee,1973-06-23,Korea Republic,,https://cdn.sofifa.net/flags/kr.png
37564013,/coach/37564013/jean-paul-van-gastel/,J. van Gastel,Jean-Paul van Gastel,1972-04-28,Netherlands,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/nl.png
37566248,/coach/37566248/francesco-farioli/,F. Farioli,Francesco Farioli,1989-04-10,Italy,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/it.png
37566658,/coach/37566658/catalin-cristian-anghel/,C. Anghel,Cătălin Cristian Anghel,1974-10-04,Romania,,https://cdn.sofifa.net/flags/ro.png
37566900,/coach/37566900/genwei-yu/,G. Yu,Genwei Yu,1974-01-07,China PR,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/cn.png
37566920,/coach/37566920/elias-jarol-rafael-emmons-cova/,E. Emmons Cova,Elías Jarol Rafael Emmons Cova,1981-12-11,Venezuela,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/ve.png
37569634,/coach/37569634/ivan-almeida/,I. Almeida,Iván Almeida,1978-01-22,Paraguay,,https://cdn.sofifa.net/flags/py.png
37569638,/coach/37569638/hiroshi-matsuda/,H. Matsuda,Hiroshi Matsuda,1960-11-05,Japan,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/jp.png
37571867,/coach/37571867/morten-jensen/,M. Jensen,Morten Jensen,1981-03-09,Norway,,https://cdn.sofifa.net/flags/no.png
37571970,/coach/37571970/ayman-al-yamni/,A. Al Yamni,Ayman Al Yamni,,Saudi Arabia,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/sa.png
37573825,/coach/37573825/antonio-jose-cardoso-de-oliveira/,A. Cardoso de Oliveira,António José Cardoso de Oliveira,1982-10-09,Portugal,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/pt.png
37575018,/coach/37575018/edward-still/,E. Still,Edward Still,1990-12-30,Belgium,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/be.png
37575021,/coach/37575021/manfred-schmid/,M. Schmid,Manfred Schmid,1971-02-20,Austria,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/at.png
37575667,/coach/37575667/william-billy-dodds/,W. Dodds,William Billy Dodds,1969-02-05,Scotland,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/gb-sct.png
37575668,/coach/37575668/daniel-scherning/,D. Scherning,Daniel Scherning,1983-10-29,Germany,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/de.png
37576444,/coach/37576444/hugo-carlos-rodrigues-ganchinho-pereira/,H. Ganchinho Pereira,Hugo Carlos Rodrigues Ganchinho Pereira,1978-11-06,Portugal,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/pt.png
37577611,/coach/37577611/matteo-vanetta/,M. Vanetta,Matteo Vanetta,1978-08-06,Switzerland,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/ch.png
37581419,/coach/37581419/lukas-pfeiffer/,L. Pfeiffer,Lukas  Pfeiffer,1991-01-16,Germany,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/de.png
37584222,/coach/37584222/duarte-nuno-figueira-correia/,D. Figueira Correia,Duarte Nuno Figueira Correia,1968-09-03,Portugal,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/pt.png
37584223,/coach/37584223/osman-zeki-korkmaz/,O. Korkmaz,Osman Zeki Korkmaz,1982-05-02,Turkey,,https://cdn.sofifa.net/flags/tr.png
37584234,/coach/37584234/juan-david-nino-casteblanco/,J. Niño Casteblanco,Juan David Niño Casteblanco,1988-06-27,Colombia,,https://cdn.sofifa.net/flags/co.png
37590075,/coach/37590075/vanni-sartini/,V. Sartini,Vanni Sartini,,Italy,https://cdn.sportmonks.com/images//soccer/coaches/27/37590075.png,https://cdn.sofifa.net/flags/it.png
37590394,/coach/37590394/akio-kogiku/,A. Kogiku,Akio Kogiku,1975-07-07,Japan,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/jp.png
37593553,/coach/37593553/walid-regragui/,W. Regragui,Walid Regragui,,France,,https://cdn.sofifa.net/flags/fr.png
37593601,/coach/37593601/juan-alejandro-acejo-rodriguez/,J. Acejo Rodriguez,Juan Alejandro Acejo Rodriguez,1978-01-24,Spain,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/es.png
37594835,/coach/37594835/ionut-chirila/,I. Chirilă,Ionuț Chirilă,1966-01-09,Romania,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/ro.png
37600729,/coach/37600729/antonio-gomez-carreno-escalona/,A. Gómez-Carreño Escalona,Antonio Gómez-Carreño Escalona,1980-07-22,Spain,,https://cdn.sofifa.net/flags/es.png
37600730,/coach/37600730/pablo-villar-ferreiro/,P. Ferreiro,Pablo Villar Ferreiro,1986-09-04,Spain,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/es.png
37602008,/coach/37602008/turgay-altay/,T. Altay,Turgay Altay,1980-02-16,Turkey,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/tr.png
37602353,/coach/37602353/nizamettin-set/,N. Set,Nizamettin Set,1966-01-19,Turkey,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/tr.png
37602374,/coach/37602374/miguel-rondelli/,M. Rondelli,Miguel Rondelli,,Argentina,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/ar.png
37604884,/coach/37604884/frank-klopas/,F. Klopas,Frank Klopas,1966-09-01,Greece,,https://cdn.sofifa.net/flags/gr.png
37607674,/coach/37607674/sergio-zarco-diaz/,S. Diaz,Sergio Zarco Diaz,,Spain,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/es.png
37608726,/coach/37608726/nicolas-estevez-martinez/,N. Estévez Martínez,Nicolás Estévez Martínez,1980-01-29,Spain,https://cdn.sportmonks.com/images//soccer/coaches/22/37608726.png,https://cdn.sofifa.net/flags/es.png
37608741,/coach/37608741/alper-kayabunar/,A. Kayabunar,Alper Kayabunar,1985-11-29,Germany,,https://cdn.sofifa.net/flags/de.png
37609239,/coach/37609239/rodrigo-venegas/,R. Venegas,Rodrigo Venegas,,Chile,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/cl.png
37609245,/coach/37609245/humberto-antonio-garcia-ramirez/,H. García Ramírez,Humberto Antonio García Ramírez,1974-05-13,Paraguay,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/py.png
37614914,/coach/37614914/martin-anselmi/,M. Anselmi,Martin Anselmi,,Argentina,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/ar.png
37615629,/coach/37615629/serkan-ozbalta/,S. Özbalta,Serkan Özbalta,1979-02-05,Turkey,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/tr.png
37618185,/coach/37618185/alain-negre/,A. Negre,Alain Negre,,France,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/fr.png
37618984,/coach/37618984/kevin-doherty/,K. Doherty,Kevin Doherty,1980-04-18,Republic of Ireland,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/ie.png
37618991,/coach/37618991/rikizo-matsuhashi/,R. Matsuhashi,Rikizo Matsuhashi,1968-08-22,Japan,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/jp.png
37620993,/coach/37620993/jung-hyo-lee/,J. Lee,Jung-Hyo Lee,1975-07-23,Korea Republic,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/kr.png
37621005,/coach/37621005/marcelo-venturelli/,M. Venturelli,Marcelo Venturelli,,Argentina,,https://cdn.sofifa.net/flags/ar.png
37621959,/coach/37621959/roel-coumans/,R. Coumans,Roel Coumans,1970-08-23,Netherlands,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/nl.png
37624470,/coach/37624470/tim-gorner/,T. Görner,Tim Görner,,Germany,,https://cdn.sofifa.net/flags/de.png
37624473,/coach/37624473/jens-tiemann-gorny/,J. Tiemann-Gorny,Jens Tiemann-Gorny,1979-03-07,Germany,,https://cdn.sofifa.net/flags/de.png
37625119,/coach/37625119/jawad-al-jebouri/,J. Al Jebouri,Jawad Al Jebouri,1991-06-14,Sweden,,https://cdn.sofifa.net/flags/se.png
37625124,/coach/37625124/edson-argenis-tortolero-roman/,E. Tortolero Román,Edson Argenis Tortolero Román,1971-08-27,Venezuela,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/ve.png
37625768,/coach/37625768/julio-cesar-vaccari/,J. Vaccari,Julio César Vaccari,1980-07-09,Argentina,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/ar.png
37626398,/coach/37626398/alex-covelo/,A. Covelo,Alex Covelo,1978-05-19,Spain,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/es.png
37629634,/coach/37629634/alex-morris/,A. Morris,Alex Morris,1983-10-05,England,,https://cdn.sofifa.net/flags/gb-eng.png
37629650,/coach/37629650/dermot-lennon/,D. Lennon,Dermot Lennon,,Republic of Ireland,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/ie.png
37630732,/coach/37630732/jose-omar-feitosa-alves/,J. Feitosa Alves,José Omar Feitosa Alves,1967-03-08,Brazil,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/br.png
37631748,/coach/37631748/humberto-ovelar/,H. Ovelar,Humberto Ovelar,1969-12-24,Paraguay,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/py.png
37632631,/coach/37632631/david-doniga-lara/,D. Dóniga Lara,David Dóniga Lara,1981-09-07,Spain,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/es.png
37633958,/coach/37633958/michael-beale/,M. Beale,Michael Beale,1980-09-04,England,,https://cdn.sofifa.net/flags/gb-eng.png
37634995,/coach/37634995/carlos-horacio-compagnucci/,C. Compagnucci,Carlos Horacio Compagnucci,1968-08-06,Argentina,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/ar.png
37637489,/coach/37637489/robin-veldeman/,R. Veldeman,Robin Veldeman,,Netherlands,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/nl.png
37639917,/coach/37639917/christian-lattanzio/,C. Lattanzio,Christian Lattanzio,1971-09-10,Italy,,https://cdn.sofifa.net/flags/it.png
37640252,/coach/37640252/bingen-arostegui-guibelondo/,B. Arostegui Guibelondo,Bingen Arostegui Guibelondo,1969-11-08,Spain,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/es.png
37640409,/coach/37640409/jang-gwan-lee/,J. Lee,Jang-Gwan Lee,1974-07-04,Korea Republic,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/kr.png
37640959,/coach/37640959/fabian-avendano/,F. Avendaño,Fabián Avendaño,,Chile,,https://cdn.sofifa.net/flags/cl.png
37640962,/coach/37640962/patrick-rojas/,P. Rojas,Patrick Rojas,,Chile,,https://cdn.sofifa.net/flags/cl.png
37646001,/coach/37646001/jack-savage/,J. Savage,Jack Savage,,Republic of Ireland,,https://cdn.sofifa.net/flags/ie.png
37646004,/coach/37646004/julian-wartig/,J. Wartig,Julian Wartig,2005-01-11,Germany,,https://cdn.sofifa.net/flags/de.png
37646219,/coach/37646219/philipp-gasde/,P. Gasde,Philipp Gasde,1983-01-12,Germany,,https://cdn.sofifa.net/flags/de.png
37646925,/coach/37646925/andreas-georgson/,A. Georgson,Andreas Georgson,1985-09-02,Sweden,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/se.png
37648549,/coach/37648549/edgar-ospina-echeverry/,E. Ospina Echeverry,Edgar Ospina Echeverry,1956-01-12,Colombia,,https://cdn.sofifa.net/flags/co.png
37649045,/coach/37649045/julio-rodolfo-neme-moreno/,J. Neme Moreno,Julio Rodolfo Neme Moreno,1964-09-18,Uruguay,,https://cdn.sofifa.net/flags/uy.png
37649082,/coach/37649082/abel-eduardo-balbo/,A. Eduardo Balbo,Abel Eduardo Balbo,1966-06-01,Argentina,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/ar.png
37651957,/coach/37651957/youssef-manai/,Y. Manai,Youssef Manai,1975-09-06,Tunisia,,https://cdn.sofifa.net/flags/tn.png
37655213,/coach/37655213/stephane-paganelli/,S. Paganelli,Stéphane Paganelli,1976-05-20,France,,https://cdn.sofifa.net/flags/fr.png
37656417,/coach/37656417/chung-kyung-ho/,C. Kyung-Ho,Chung Kyung-Ho,,Korea Republic,,https://cdn.sofifa.net/flags/kr.png
37656591,/coach/37656591/antonio-mur/,A. Mur,Antonio Mur,1964-04-29,Argentina,,https://cdn.sofifa.net/flags/ar.png
37659678,/coach/37659678/paul-nelu-raducan/,P. Răducan,Paul Nelu Răducan,1967-12-14,Romania,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/ro.png
37662210,/coach/37662210/orlando-ribeiro-de-oliveira/,O. Ribeiro de Oliveira,Orlando Ribeiro de Oliveira,1967-01-09,Brazil,,https://cdn.sofifa.net/flags/br.png
37663443,/coach/37663443/genesio-colatrella/,G. Colatrella,Genesio Colatrella,1971-12-31,Switzerland,,https://cdn.sofifa.net/flags/ch.png
37663858,/coach/37663858/oscar-villegas/,?. Villegas,Óscar Villegas,1970-04-15,Bolivia,,https://cdn.sofifa.net/flags/bo.png
37664674,/coach/37664674/galileo-percovich/,G. Percovich,Galileo Percovich,1968-04-20,Uruguay,,https://cdn.sofifa.net/flags/uy.png
37664710,/coach/37664710/marcelo-saralegui-arregin/,M. Saralegui Arregín,Marcelo Saralegui Arregín,1971-05-18,Uruguay,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/uy.png
37664752,/coach/37664752/maximiliano-rama/,M. Rama,Maximiliano Rama,,Argentina,,https://cdn.sofifa.net/flags/ar.png
37666404,/coach/37666404/matheus-joseph/,M. Joseph,Matheus Joseph,,Poland,,https://cdn.sofifa.net/flags/pl.png
37666625,/coach/37666625/michael-wimmer/,M. Wimmer,Michael Wimmer,1980-06-18,Germany,,https://cdn.sofifa.net/flags/de.png
37675108,/coach/37675108/paulo-cesar-turra/,P. Turra,Paulo César Turra,1973-11-14,Brazil,,https://cdn.sofifa.net/flags/br.png
37675694,/coach/37675694/zhikang-xi/,Z. Xi,Zhikang Xi,,China PR,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/cn.png
37679561,/coach/37679561/claudio-brizuela/,C. Brizuela,Claudio Brizuela,1968-08-30,Argentina,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/ar.png
37680707,/coach/37680707/johannes-hoff-thorup/,J. Hoff Thorup,Johannes Hoff Thorup,1989-09-19,Denmark,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/dk.png
37682967,/coach/37682967/florin-cristian-parvu/,F. Pârvu,Florin Cristian Pârvu,1975-04-02,Romania,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/ro.png
37684524,/coach/37684524/ruben-selles-salvador/,R. Sellés Salvador,Rubén Sellés Salvador,1983-06-15,Spain,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/es.png
37685707,/coach/37685707/antonio-luis-cazalilla-cano/,A. Cazalilla Cano,Antonio Luis Cazalilla Cano,1967-07-20,Spain,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/es.png
37686419,/coach/37686419/carlos-aitor-garcia-sanz/,C. García Sanz,Carlos Aitor García Sanz,,Spain,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/es.png
